"","x","y","Mean","Median","Var","SD","uncertainty","optional"
"2517926",39.6125,3.49583333333333,7.98822997315949e-138,1.05252670342679e-161,1.27623372882717e-273,3.57244136246793e-137,2.54786124047763e-140,TRUE
"2517927",39.6208333333333,3.49583333333333,2.31850275765676e-136,4.79886909114903e-160,1.07508854808283e-270,1.03686476846445e-135,7.8796381266894e-139,TRUE
"2517928",39.6291666666667,3.49583333333333,1.02562392033855e-132,6.71148485379852e-156,2.10380251297288e-263,4.58672270033068e-132,4.10348447953048e-135,TRUE
"2519700",39.1958333333333,3.4875,5.57366382567245e-146,5.36570073555131e-171,6.21313827877566e-290,2.49261675328873e-145,1.25971559824589e-148,TRUE
"2519701",39.2041666666667,3.4875,2.40244927524245e-127,9.44595986016483e-150,1.15434714802734e-252,1.07440548585129e-126,1.05427942051594e-129,TRUE
"2519702",39.2125,3.4875,3.55191734347217e-141,1.61618007090924e-165,2.52321909187637e-280,1.58846438168326e-140,9.96392331878735e-144,TRUE
"2519703",39.2208333333333,3.4875,5.10379235017574e-148,2.56256111408926e-173,5.20973393259287e-294,2.28248415823481e-147,1.05682139421455e-150,TRUE
"2519704",39.2291666666667,3.4875,5.22847950901337e-117,5.99773338014552e-138,5.46734614571882e-232,2.33823569079741e-116,3.88199497312067e-119,TRUE
"2519705",39.2375,3.4875,2.4974388272184e-111,1.75857400288153e-131,1.24742102869226e-220,1.11688004221235e-110,2.46131625117769e-113,TRUE
"2519706",39.2458333333333,3.4875,7.03582130499579e-118,5.96501492014872e-139,9.90046340850183e-234,3.14650018409372e-117,4.98110777781321e-120,TRUE
"2519707",39.2541666666667,3.4875,1.84518266846409e-118,1.28754037398729e-139,6.80933740541627e-235,8.25187094265068e-118,1.26442802582449e-120,TRUE
"2519708",39.2625,3.4875,8.88913278931785e-128,3.03842974520074e-150,1.58032669880732e-253,3.97533231165311e-127,3.77935498106065e-130,TRUE
"2519709",39.2708333333333,3.4875,2.14679914122272e-145,2.48259892749113e-170,9.21748184819478e-289,9.60077176491285e-145,4.94449511658481e-148,TRUE
"2519710",39.2791666666667,3.4875,3.17020984931114e-159,4.22881708125591e-186,2.01004521121754e-316,1.41776063255316e-158,3.94531581292952e-162,TRUE
"2519711",39.2875,3.4875,5.55821192533351e-169,3.28476669444742e-197,0,0,4.50896517571131e-172,TRUE
"2519712",39.2958333333333,3.4875,3.33665206112613e-150,8.25582825461896e-176,2.22664749360605e-298,1.49219552794064e-149,6.222698214176e-153,TRUE
"2519713",39.3041666666667,3.4875,2.59726989806541e-148,1.19438243623472e-173,1.34916084607494e-294,1.16153383337505e-147,5.27325977358687e-151,TRUE
"2519714",39.3125,3.4875,1.80225016682762e-141,7.59277175784642e-166,6.49620075096148e-281,8.05990120966844e-141,4.96458363162217e-144,TRUE
"2519715",39.3208333333333,3.4875,6.63057095447313e-119,4.15368473559486e-140,8.79281972162877e-236,2.96526891219477e-118,4.43431061525912e-121,TRUE
"2519716",39.3291666666667,3.4875,1.49360101513636e-130,2.15201043059954e-153,4.46167162455846e-259,6.67957455573217e-130,6.6822946807322e-133,TRUE
"2519717",39.3375,3.4875,4.35564228291476e-159,6.21474018520652e-186,3.79432223431804e-316,1.94790200839725e-158,5.46186663379072e-162,TRUE
"2519718",39.3458333333333,3.4875,1.99728243997556e-131,2.13670350301053e-154,7.9782472378592e-261,8.93210346886958e-131,8.55724117190413e-134,TRUE
"2519719",39.3541666666667,3.4875,2.42332043358632e-119,1.32733579831172e-140,1.17448657135042e-236,1.08373731658111e-118,1.57075890167294e-121,TRUE
"2519720",39.3625,3.4875,1.51775852213456e-122,2.87802904743985e-144,4.60715195447183e-243,6.78760042612397e-122,8.34711503738657e-125,TRUE
"2519721",39.3708333333333,3.4875,7.18656427261476e-117,8.6383168692297e-138,1.03292370505052e-231,3.21391304339511e-116,5.28705728422217e-119,TRUE
"2519722",39.3791666666667,3.4875,2.44943884144013e-111,1.8076537015607e-131,1.19993218299232e-220,1.09541416048558e-110,2.37182232393347e-113,TRUE
"2519723",39.3875,3.4875,9.32368869704823e-111,8.31813803726994e-131,1.73859648054235e-219,4.16964804335132e-110,9.31081312257732e-113,TRUE
"2519724",39.3958333333333,3.4875,4.21417735077076e-129,9.75891642214966e-152,3.55184378305395e-256,1.88463359384628e-128,1.9996283461766e-131,TRUE
"2519725",39.4041666666667,3.4875,3.76639122461807e-162,2.03540362344283e-189,2.81617418129511e-322,1.67814605481618e-161,4.10484463817025e-165,TRUE
"2519726",39.4125,3.4875,4.61943923488721e-165,9.95756374336744e-193,0,0,4.41394891575504e-168,TRUE
"2519727",39.4208333333333,3.4875,8.62391056678056e-166,1.46429268626841e-193,0,0,7.98570994761294e-169,TRUE
"2519728",39.4291666666667,3.4875,4.15448558739727e-175,3.55840274921077e-204,0,0,2.55109549657278e-178,TRUE
"2519729",39.4375,3.4875,9.69166011256479e-171,3.36009018476278e-199,0,0,7.19830973036983e-174,TRUE
"2519730",39.4458333333333,3.4875,4.56290351358005e-150,1.21111026330582e-175,4.16401401379092e-298,2.04059158426936e-149,8.44280290974879e-153,TRUE
"2519731",39.4541666666667,3.4875,2.0617874354179e-168,1.52548668220739e-196,0,0,1.69998517596745e-171,TRUE
"2519732",39.4625,3.4875,9.89625151240302e-178,3.6762779154623e-207,0,0,5.43347830868084e-181,TRUE
"2519733",39.4708333333333,3.4875,3.68121715538675e-170,1.55123163219187e-198,0,0,2.81477258259248e-173,TRUE
"2519734",39.4791666666667,3.4875,2.27626195237596e-158,4.27682697102489e-185,1.0362731914923e-314,1.0179750446314e-157,2.93255879533599e-161,TRUE
"2519735",39.4875,3.4875,5.55547738122305e-153,5.84401884616797e-179,6.17266145574614e-304,2.4844841427842e-152,9.06005220589402e-156,TRUE
"2519736",39.4958333333333,3.4875,2.21916508398803e-151,3.93111826183195e-177,9.84937953671328e-301,9.92440403082889e-151,3.88234849326653e-154,TRUE
"2519737",39.5041666666667,3.4875,2.31965152681447e-150,5.65158898956748e-176,1.0761557236955e-298,1.03737925740565e-149,4.24147473949134e-153,TRUE
"2519738",39.5125,3.4875,1.27472200247548e-156,4.16776342656072e-183,3.24983059330912e-311,5.7007285440627e-156,1.76430643402651e-159,TRUE
"2519739",39.5208333333333,3.4875,3.58259893562175e-163,1.41341933624848e-190,4.94065645841247e-324,2.22275874948508e-162,3.70910514889417e-166,TRUE
"2519740",39.5291666666667,3.4875,9.75879287294132e-163,4.43087957680821e-190,1.97626258336499e-323,4.44551749897015e-162,1.03294944053058e-165,TRUE
"2519741",39.5375,3.4875,2.1895037051281e-174,2.40302994692465e-203,0,0,1.39473793613736e-177,TRUE
"2519742",39.5458333333333,3.4875,5.02584843472294e-178,1.72088807513862e-207,0,0,2.72445651183162e-181,TRUE
"2519743",39.5541666666667,3.4875,6.62413453320449e-164,2.10692503366452e-191,0,0,6.70140594570707e-167,TRUE
"2519744",39.5625,3.4875,7.4624919415428e-146,7.83009738788439e-171,1.11377436754215e-289,3.33732582697907e-145,1.68100802562944e-148,TRUE
"2519745",39.5708333333333,3.4875,1.29681037685073e-140,7.41137864931965e-165,3.36342841374873e-279,5.79950723229891e-140,3.69601793534866e-143,TRUE
"2519746",39.5791666666667,3.4875,5.40011824189979e-138,7.15884690989267e-162,5.83224319087899e-274,2.4150037662246e-137,1.73289083829209e-140,TRUE
"2519747",39.5875,3.4875,1.55678180283155e-136,3.33854037068357e-160,4.84712775312946e-271,6.96213168011742e-136,5.31874541019727e-139,TRUE
"2519748",39.5958333333333,3.4875,1.58290912782261e-136,3.27042069997643e-160,5.01119078047735e-271,7.07897646590053e-136,5.39469000655203e-139,TRUE
"2519749",39.6041666666667,3.4875,3.15638112583692e-136,7.15312544922661e-160,1.99254368963669e-270,1.41157489692779e-135,1.08380754659932e-138,TRUE
"2519750",39.6125,3.4875,2.50589090350892e-134,1.01409997471803e-157,1.25589450712754e-266,1.12066699207549e-133,9.34371536361793e-137,TRUE
"2519751",39.6208333333333,3.4875,1.99048222680495e-132,1.45873207724497e-155,7.92401483471069e-263,8.9016935662326e-132,8.05633839945857e-135,TRUE
"2521529",39.2375,3.47916666666667,3.83076544042402e-110,3.81467265105863e-130,2.93490477722128e-218,1.7131563785076e-109,3.99349027069107e-112,TRUE
"2521530",39.2458333333333,3.47916666666667,1.07815769699792e-116,1.26586647881373e-137,2.32482486009254e-231,4.82164376545234e-116,8.08986829973534e-119,TRUE
"2521531",39.2541666666667,3.47916666666667,4.7665034973099e-128,1.38211334619642e-150,4.54389175156977e-254,2.13164062439469e-127,2.0013239632891e-130,TRUE
"2521532",39.2625,3.47916666666667,6.55275491421266e-136,1.5005671218005e-159,8.58769824440443e-270,2.93047747720477e-135,2.29251827074174e-138,TRUE
"2521533",39.2708333333333,3.47916666666667,5.02201162827749e-142,1.6110829463211e-166,5.04411243156124e-282,2.2459101566094e-141,1.33549576085846e-144,TRUE
"2521534",39.2791666666667,3.47916666666667,1.12633142665889e-153,8.44495563240161e-180,2.5372432929583e-305,5.03710561032653e-153,1.78838614598344e-156,TRUE
"2521535",39.2875,3.47916666666667,2.19669584526872e-153,1.82129855377284e-179,9.65093870570871e-305,9.82391912920129e-153,3.53057494370108e-156,TRUE
"2521536",39.2958333333333,3.47916666666667,7.81410098787933e-124,9.2832434536271e-146,1.22119638980276e-245,3.49456204667016e-123,4.068282746808e-126,TRUE
"2521537",39.3041666666667,3.47916666666667,7.58376188253181e-117,8.72018388532927e-138,1.15025774554159e-231,3.39154499534002e-116,5.62031401710187e-119,TRUE
"2521538",39.3125,3.47916666666667,4.22522991325733e-115,8.47794086350024e-136,3.5704730598454e-228,1.88956954353244e-114,3.41576256663776e-117,TRUE
"2521539",39.3208333333333,3.47916666666667,8.59588379687228e-114,2.66393414794297e-134,1.47776624042139e-225,3.84417252529252e-113,7.42758849703296e-116,TRUE
"2521540",39.3291666666667,3.47916666666667,2.55246578338909e-134,1.00537589559437e-157,1.30301274243194e-266,1.14149583548602e-133,9.58687845269738e-137,TRUE
"2521541",39.3375,3.47916666666667,1.68408308502028e-151,2.60728877727679e-177,5.67226723820979e-301,7.53144557054606e-151,2.94141507798228e-154,TRUE
"2521542",39.3458333333333,3.47916666666667,6.19300325920794e-129,1.42245479235081e-151,7.67062702825794e-256,2.76958968590258e-128,2.95463133496507e-131,TRUE
"2521543",39.3541666666667,3.47916666666667,4.19227793107652e-115,8.47300679091647e-136,3.51500042731657e-228,1.87483343988648e-114,3.35789701173189e-117,TRUE
"2521544",39.3625,3.47916666666667,5.58737288212422e-116,8.67761095713321e-137,6.24368292203049e-230,2.49873626500087e-115,4.28530995794454e-118,TRUE
"2521545",39.3708333333333,3.47916666666667,4.538986954861e-113,1.81782433112382e-133,4.12042681331731e-224,2.0298834482101e-112,4.03401736045407e-115,TRUE
"2521546",39.3791666666667,3.47916666666667,7.57426246839061e-109,1.18956409707465e-128,1.14736848757261e-215,3.3872828160232e-108,8.27637106737114e-111,TRUE
"2521547",39.3875,3.47916666666667,1.41049967290931e-109,1.76563978226379e-129,3.97895202788425e-217,6.30789348981437e-109,1.48828990575893e-111,TRUE
"2521548",39.3958333333333,3.47916666666667,2.17597038043724e-122,4.15175921148781e-144,9.46963206989608e-243,9.73120345584043e-122,1.20087124161343e-124,TRUE
"2521549",39.4041666666667,3.47916666666667,9.66803164632728e-149,3.71885795888444e-174,1.86941493753539e-295,4.3236731346569e-148,1.89179348590775e-151,TRUE
"2521550",39.4125,3.47916666666667,2.74667228218737e-147,1.72557299119291e-172,1.50884009074657e-292,1.22834852169349e-146,5.74694936357844e-150,TRUE
"2521551",39.4208333333333,3.47916666666667,7.04521770373201e-156,2.75007255468118e-182,9.92701292387982e-310,3.15071625569168e-155,1.00767818573431e-158,TRUE
"2521552",39.4291666666667,3.47916666666667,8.85014429511475e-166,1.43683171824356e-193,0,0,8.18289799708795e-169,TRUE
"2521553",39.4375,3.47916666666667,5.55090327553454e-169,3.23766324362004e-197,0,0,4.44673288399186e-172,TRUE
"2521554",39.4458333333333,3.47916666666667,7.47330303469186e-147,5.36422624789118e-172,1.11700394118306e-291,3.34216088957886e-146,1.58940366514141e-149,TRUE
"2521555",39.4541666666667,3.47916666666667,1.09792266916141e-160,9.33059131978047e-188,2.41084272544695e-319,4.9100333251893e-160,1.26967289533683e-163,TRUE
"2521556",39.4625,3.47916666666667,7.56174554080742e-177,3.61773012442875e-206,0,0,4.30781699472083e-180,TRUE
"2521557",39.4708333333333,3.47916666666667,2.29700475223905e-166,3.16567556596943e-194,0,0,2.06825123743557e-169,TRUE
"2521558",39.4791666666667,3.47916666666667,3.40169796260313e-157,8.75523919083052e-184,2.31430862495285e-312,1.52128518856684e-156,4.59728356158286e-160,TRUE
"2521559",39.4875,3.47916666666667,9.67398612293346e-156,4.07023909931715e-182,1.87171904532772e-309,4.32633684001572e-155,1.39818270199538e-158,TRUE
"2521560",39.4958333333333,3.47916666666667,7.55095146693923e-154,5.95261288874144e-180,1.14033658388267e-305,3.37688700415438e-153,1.1852385257205e-156,TRUE
"2521561",39.5041666666667,3.47916666666667,3.02062024619164e-152,3.88640539172868e-178,1.82482797670061e-302,1.35086193843065e-151,5.07345354875066e-155,TRUE
"2521562",39.5125,3.47916666666667,2.76633306770161e-154,1.84475916853838e-180,1.53051875687272e-306,1.23714136495096e-153,4.23751821290481e-157,TRUE
"2521563",39.5208333333333,3.47916666666667,2.3171391183928e-158,4.19698118179771e-185,1.0738262294442e-314,1.03625587064402e-157,2.9622415389652e-161,TRUE
"2521564",39.5291666666667,3.47916666666667,1.85234172689705e-163,6.60943456697177e-191,0,0,1.89529303802761e-166,TRUE
"2521565",39.5375,3.47916666666667,9.1016046990629e-180,1.74721036307122e-209,0,0,4.57436808176426e-183,TRUE
"2521566",39.5458333333333,3.47916666666667,2.05566669432572e-168,1.50461610256058e-196,0,0,1.70443563947585e-171,TRUE
"2521567",39.5541666666667,3.47916666666667,1.18569882496541e-150,2.63715463323242e-176,2.81176103748005e-299,5.30260411258474e-150,2.15271393552377e-153,TRUE
"2521568",39.5625,3.47916666666667,1.09927983634474e-144,1.66150666584851e-169,2.41682917456591e-287,4.91612568448561e-144,2.60876472235435e-147,TRUE
"2521569",39.5708333333333,3.47916666666667,1.82964250756713e-140,1.10312183017409e-164,6.69517147545693e-279,8.18240274947214e-140,5.24036611900582e-143,TRUE
"2521570",39.5791666666667,3.47916666666667,7.61382084408426e-138,1.06777159862886e-161,1.15940284653655e-273,3.40500050886421e-137,2.4544118140252e-140,TRUE
"2521571",39.5875,3.47916666666667,2.28240412432268e-135,6.90998111847052e-159,1.04187107086632e-268,1.0207208584458e-134,8.23451239183548e-138,TRUE
"2521572",39.5958333333333,3.47916666666667,3.39188102834518e-134,1.49561253998862e-157,2.30096504974759e-266,1.51689322292229e-133,1.28554390518884e-136,TRUE
"2521573",39.6041666666667,3.47916666666667,4.83752466178866e-134,2.16180822637021e-157,4.680315856165e-266,2.16340376632865e-133,1.83496011963666e-136,TRUE
"2521574",39.6125,3.47916666666667,5.15591815345695e-133,3.11403016398239e-156,5.31668270810607e-264,2.30579329257982e-132,2.03555473132114e-135,TRUE
"2523361",39.3041666666667,3.47083333333333,1.44257308033937e-110,1.21268784960559e-130,4.16197052730512e-219,6.45133360422876e-110,1.45887261011747e-112,TRUE
"2523362",39.3125,3.47083333333333,3.76179421964659e-111,2.5976519238252e-131,2.83017772733587e-220,1.68231320726429e-110,3.69133490472292e-113,TRUE
"2523363",39.3208333333333,3.47083333333333,8.20854407637795e-116,1.2449644424619e-136,1.34758976513863e-229,3.67095323470434e-115,6.38557100631004e-118,TRUE
"2523364",39.3291666666667,3.47083333333333,1.90741745266821e-134,6.80433135360158e-158,7.27646347480826e-267,8.53021891560132e-134,7.06225082022802e-137,TRUE
"2523365",39.3375,3.47083333333333,2.30042865561607e-122,4.15160766193144e-144,1.05838778692893e-242,1.02877975627873e-121,1.2772615839688e-124,TRUE
"2523366",39.3458333333333,3.47083333333333,9.29154670945377e-113,3.85611646052068e-133,1.72663412206525e-223,4.15527871756546e-112,8.3844021697557e-115,TRUE
"2523367",39.3541666666667,3.47083333333333,3.70836863312143e-111,2.5447962672332e-131,2.75035938014902e-220,1.65842074882975e-110,3.61250431416438e-113,TRUE
"2523368",39.3625,3.47083333333333,4.51181846239687e-114,1.21319859227084e-134,4.07125388409248e-226,2.01773483988667e-113,3.81002306134351e-116,TRUE
"2523369",39.3708333333333,3.47083333333333,1.96616239763135e-110,1.77339151263359e-130,7.73147058670501e-219,8.79287813329914e-110,1.98502211270129e-112,TRUE
"2523370",39.3791666666667,3.47083333333333,1.14736208100656e-107,2.52031092501335e-127,2.63282944379302e-213,5.1311104488142e-107,1.32376040101562e-109,TRUE
"2523371",39.3875,3.47083333333333,8.1594138243848e-108,1.75532849696261e-127,1.3314956586973e-213,3.64896650943428e-107,9.35868556120086e-110,TRUE
"2523372",39.3958333333333,3.47083333333333,9.13159052863945e-113,3.8185463770605e-133,1.66769707570497e-223,4.0837446978294e-112,8.16970416506872e-115,TRUE
"2523373",39.4041666666667,3.47083333333333,1.79871198513345e-127,6.51085548405312e-150,6.47070108429863e-253,8.04406680995293e-127,7.63433433408277e-130,TRUE
"2523374",39.4125,3.47083333333333,4.09419823594225e-131,4.58034142974707e-154,3.35248050108897e-260,1.8309780176422e-130,1.75724557371245e-133,TRUE
"2523375",39.4208333333333,3.47083333333333,4.50467337181512e-144,7.55832235415926e-169,4.05841103102529e-286,2.01454983334374e-143,1.08292073065287e-146,TRUE
"2523376",39.4291666666667,3.47083333333333,1.57426697526914e-145,1.66470519982866e-170,4.95662712363189e-289,7.04033175612619e-145,3.54287300717292e-148,TRUE
"2523377",39.4375,3.47083333333333,6.61977946997191e-158,1.30770537161551e-184,8.764291733485e-314,2.96045464979368e-157,8.60825145488005e-161,TRUE
"2523378",39.4458333333333,3.47083333333333,5.09720786338798e-141,2.3115883929994e-165,5.19629690024353e-280,2.27953874725646e-140,1.40411706861159e-143,TRUE
"2523379",39.4541666666667,3.47083333333333,4.43681999567774e-144,7.59141003506432e-169,3.93706909661359e-286,1.98420490288014e-143,1.07072795330039e-146,TRUE
"2523380",39.4625,3.47083333333333,4.79921141307752e-165,9.708583888215e-193,0,0,4.57924468038379e-168,TRUE
"2523381",39.4708333333333,3.47083333333333,6.97903255422924e-164,2.07927041207113e-191,0,0,7.02351273777788e-167,TRUE
"2523382",39.4791666666667,3.47083333333333,2.07869134733339e-161,1.36446934016151e-188,8.6412081457634e-321,9.29580988712839e-161,2.33188428014157e-164,TRUE
"2523383",39.4875,3.47083333333333,5.67636106954419e-161,4.3493258010648e-188,6.44409821870738e-320,2.53852284187229e-160,6.4806251245278e-164,TRUE
"2523384",39.4958333333333,3.47083333333333,1.61651071614321e-159,1.98737043395904e-186,5.22621157973933e-317,7.22925416605291e-159,1.96868623047834e-162,TRUE
"2523385",39.5041666666667,3.47083333333333,2.10927219634782e-153,1.84125471605679e-179,8.89805234989986e-305,9.43294882308807e-153,3.35006197268825e-156,TRUE
"2523386",39.5125,3.47083333333333,7.69600824301822e-154,5.85640226075071e-180,1.18457007066142e-305,3.44175837423462e-153,1.19858062171567e-156,TRUE
"2523387",39.5208333333333,3.47083333333333,1.57867363646967e-167,1.4731620868333e-195,0,0,1.34890156766161e-170,TRUE
"2523388",39.5291666666667,3.47083333333333,2.81211055326008e-169,1.52130976307708e-197,0,0,2.23029659745299e-172,TRUE
"2523389",39.5375,3.47083333333333,7.09346243219506e-163,3.03270737267952e-190,9.88131291682493e-324,3.14345556940526e-162,7.50612604252024e-166,TRUE
"2523390",39.5458333333333,3.47083333333333,2.70767460384352e-162,1.38807570826867e-189,1.48219693752374e-322,1.21745510698495e-161,2.93558493090795e-165,TRUE
"2523391",39.5541666666667,3.47083333333333,2.3652962230775e-165,4.5362639763435e-193,0,0,8.87691891216962e-147,TRUE
"2523392",39.5625,3.47083333333333,2.89789268776769e-145,3.64879146684164e-170,1.67955428574308e-288,1.29597619026859e-144,8.47443868639755e-126,TRUE
"2523393",39.5708333333333,3.47083333333333,9.83760618885644e-140,7.24722779173859e-164,1.93556625278951e-277,4.39950707783214e-139,2.75624383615684e-122,TRUE
"2523394",39.5791666666667,3.47083333333333,2.92902980890851e-137,4.8980856047777e-161,1.71583932632875e-272,1.30990050245381e-136,9.44665157882606e-127,TRUE
"2523395",39.5875,3.47083333333333,3.2194679616484e-135,1.01097570997832e-158,2.07298936899432e-268,1.43978795973377e-134,4.55496394223105e-115,TRUE
"2523396",39.5958333333333,3.47083333333333,2.54965607226531e-133,1.48371738343951e-156,1.30014538057676e-264,1.14023917691718e-132,9.09262830282072e-105,TRUE
"2523397",39.6041666666667,3.47083333333333,1.94102711297835e-132,1.44109240431278e-155,7.53514837336216e-263,8.68052324077423e-132,1.59155652296444e-105,TRUE
"2525187",39.3208333333333,3.4625,1.98593304976277e-134,6.71022818090896e-158,7.88783978085042e-267,8.88135112516695e-134,4.18990766165121e-112,TRUE
"2525188",39.3291666666667,3.4625,6.01299505624119e-124,6.15637206128527e-146,7.23118221730354e-246,2.68908575863685e-123,1.20419057380692e-98,TRUE
"2525189",39.3375,3.4625,3.11159279936597e-116,3.87126985814461e-137,1.93638282533896e-230,1.39153973185783e-115,3.51886281373873e-89,TRUE
"2525190",39.3458333333333,3.4625,3.01229587943129e-109,3.72227204941519e-129,1.81475528528313e-216,1.34712853331935e-108,1.77440451244182e-85,TRUE
"2525191",39.3541666666667,3.4625,4.19690204220233e-109,5.53113891687037e-129,3.52273708660884e-216,1.87689559821766e-108,1.16711851167522e-87,TRUE
"2525192",39.3625,3.4625,5.35030803237782e-111,3.82136794990818e-131,5.72507461626133e-220,2.39271281524995e-110,8.18116074484707e-90,TRUE
"2525193",39.3708333333333,3.4625,1.78730263460245e-113,5.56818852593856e-134,6.38882530124283e-225,7.99301276193328e-113,2.45466648463264e-90,TRUE
"2525194",39.3791666666667,3.4625,8.87851693926309e-107,2.55209124257321e-126,1.57652971985816e-211,3.97055376472623e-106,2.8637644353768e-82,TRUE
"2525195",39.3875,3.4625,8.83796734782974e-107,2.53890017501898e-126,1.56216272807826e-211,3.95242043320073e-106,9.73133063976884e-91,TRUE
